"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","62","20.8010928961749","1.16744627506911","19","23.9552631578947","0","43","19.3742063492064","1.68329462916941"
"201302","94","23.5324468085106","1.02561854212759","38","10.4236842105263","0","56","32.4276785714286","1.72157398142845"
"201303","307","41.6014950166113","1.3997546385755","117","41.2457264957265","0","190","41.8277173913043","2.26170881075094"
"201304","275","39.1352398523985","1.92565788067381","56","33.4738095238095","0","219","40.6098449612403","2.41806354879131"
"201305","475","39.3387596899225","1.65901636721321","139","43.1653477218225","0","336","37.7462574850299","2.34533563817344"
"201306","906","41.0435103244838","1.65687055924204","228","39.8926900584795","0","678","41.4316568047337","2.21404826942962"
"201307","341","41.9323008849558","1.39263154377022","112","51.1794642857143","0","229","37.3698237885463","2.07374391452247"
"201308","349","39.0429875120077","1.32385295113514","114","34.9521929824561","0","235","41.0444921316166","1.96606246785602"
"201309","400","35.5855054302423","1.40338653781073","99","35.8545454545455","0","301","35.4967222222222","1.86496549875179"
"201310","440","35.5861807137434","1.6377431786853","123","34.1985094850949","0","317","36.1263185654008","2.27320819754426"
"201311","266","32.8394968553459","1.29956439270068","83","19.9056224899598","0","183","38.7379120879121","1.88898430851574"
"201312","151","17.6521396396396","0.901150241861115","48","1.94270833333333","0","103","25.1926666666667","1.32110375263134"
"201401","185","22.3486263736264","1.15035453206045","73","12.698401826484","0","112","28.811620795107","1.90013918242128"
"201402","210","23.9200647249191","1.74561030301728","76","4.28728070175439","0","134","35.3976923076923","2.73565793756439"
"201403","320","31.824947257384","1.85667223448447","108","30.5274691358025","0","212","32.4986378205128","2.80252412752373"
"201404","501","29.6527611443779","1.80891003069439","140","22.759880952381","0","361","32.3259002770083","2.51042638608834"
"201405","715","35.7571596244131","1.63838986277643","249","30.3170682730924","0","466","38.6955169920463","2.51383852335868"
"201406","596","37.9722881355932","1.73760299031694","165","40.3776767676768","0","431","37.038431372549","2.40281063162157"
"201407","673","30.9465267366317","1.64267864536443","189","29.9089065255732","0","484","31.3567991631799","2.28413786845096"
"201408","425","31.4706855791962","1.26993651300631","165","30.0307070707071","0","260","32.3916020671835","2.07585776164494"
"201409","567","35.0298758865248","1.62468772821065","145","28.9934482758621","0","422","37.1188544152745","2.18293351160056"
"201410","508","30.0238568588469","1.33979496750441","156","20.0762365591398","0","352","34.4545498084291","1.93356773719386"
"201411","330","26.818946301925","1.1527555743083","123","9.68414634146341","0","207","37.0499190938511","1.83772627788279"
"201412","147","17.3581585081585","0.993867410002878","64","5.61666666666667","0","83","26.870253164557","1.76022300325811"
