"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","118","13.8070621468927","0.989559276681865","21","6.8515873015873","0","97","15.3128865979381","1.20379375926248"
"201302","219","18.3532874617737","0.991941446198919","51","11.1937908496732","0","168","20.5397205588822","1.29306652808073"
"201303","373","17.2899820305481","1.09985749922916","57","16.0181286549708","0","316","17.5208598726115","1.29824951649518"
"201304","447","25.5176029962547","1.15558549441109","66","27.5199494949495","0","381","25.16890941073","1.35576565879726"
"201305","590","20.8883418222977","1.11134096528485","82","23.4855691056911","0","508","20.4682774490467","1.2907306486576"
"201306","1380","19.2256168359942","1.05186819949264","208","30.6830128205128","0","1172","17.1887464387464","1.23854787994867"
"201307","647","20.8794117647059","1.02052172453502","93","28.886917562724","0","554","19.5327606992164","1.19183674327465"
"201308","792","17.3141983122363","0.95940759745723","139","25.4931654676259","0","653","15.5678443420379","1.16363065419009"
"201309","762","19.4801181102362","1.0463446112142","107","32.658722741433","0","655","17.3272773536896","1.217274188924"
"201310","944","17.6175847457627","0.990854538860688","142","25.7111502347418","0","802","16.1845594347465","1.16629262429487"
"201311","685","19.2467986314761","1.00148037973532","121","27.1168044077135","0","564","17.5493464052288","1.21633698602605"
"201312","476","17.9562456140351","0.905832370687769","96","22.9480902777778","0","380","16.6918205804749","1.13467423275626"
"201401","394","16.5107294317218","0.852664717845714","108","9.64398148148148","0","286","19.112865497076","1.17464999591333"
"201402","482","17.7164937759336","0.985906575639352","92","18.3798913043478","0","390","17.56","1.2184794088671"
"201403","667","14.7658145363409","0.981731622955613","117","14.6222222222222","0","550","14.7964720194647","1.19057271365708"
"201404","925","17.3854797979798","1.06624346067656","199","17.1723618090452","0","726","17.4439770114943","1.35850578667468"
"201405","962","19.1185610010428","1.19137313090678","178","19.4047752808989","0","784","19.0533290653009","1.46186345909735"
"201406","1004","16.6893047238856","1.05352387519858","175","23.9584761904762","0","829","15.1510882708585","1.27592035066269"
"201407","1234","17.8890290208842","1.05724009819452","202","28.7554455445545","0","1032","15.7517202207076","1.26418050501167"
"201408","697","17.7951798561151","0.987167286904199","125","19.6928","0","572","17.3790350877193","1.2028944037976"
"201409","1029","17.0055447470817","1.05572432970967","151","22.0599337748344","0","878","16.1352907639681","1.23728967570758"
"201410","1117","17.2864929619647","1.10856467779921","163","24.4352760736196","0","954","16.0599122807018","1.29797352736029"
"201411","832","15.0803012048193","1.02068929640927","127","15.457217847769","0","705","15.0122095779991","1.20455814838654"
"201412","501","12.106342780027","0.906100274527316","158","6.65242616033755","0","343","14.6709821428571","1.32348757299763"
