"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201310","44","22.7359848484848","1.2904315195774","29","8.34137931034483","0","15","50.5655555555556","3.78526579076038"
"201311","353","33.1042267050913","2.15515700763724","87","14.1272030651341","0","266","39.4542307692308","2.86003918682686"
"201312","220","24.9515290519878","1.78029484982794","81","6.65534979423868","0","139","35.7689781021898","2.81773285584278"
"201401","246","27.0870523415978","1.94799091360118","90","6.46203703703704","0","156","39.2992324561404","3.07183182529416"
"201402","306","34.9010416666667","2.16150579575864","85","17.5109803921569","0","221","41.6506088280061","2.99285417874273"
"201403","588","45.7145511720983","2.22968977852083","166","27.854016064257","0","422","52.8245003996803","3.10677153973993"
"201404","991","39.9827072758037","2.14825414148277","247","33.4219973009447","0","744","42.1785004516712","2.86145141694815"
"201405","1334","43.5890142964635","2.36241016056312","339","32.9724188790561","0","995","47.2243939393939","3.16729161225246"
"201406","1195","42.6881232492997","2.42249288656907","266","35.5929824561403","0","929","44.7306637806638","3.11612378842845"
"201407","1143","39.8774354460094","2.37773212620684","270","23.7412345679012","0","873","44.9083525789069","3.11311319616772"
"201408","823","40.9184125050751","2.3534533369228","210","32.0826984126984","0","613","43.9552373158756","3.15969346865818"
"201409","1084","40.2749535315985","2.32940366129038","264","33.5644570707071","0","820","42.4566912972085","3.07935801077898"
"201410","988","40.1633502538071","2.44682205657091","239","25.6109483960948","0","749","44.8255808757819","3.22758370079047"
"201411","507","37.6268316831683","2.09605834029839","135","21.8764197530864","0","372","43.3736036036036","2.85672467347119"
"201412","185","27.8399456521739","1.50969778149159","82","9.98028455284553","0","103","42.1977124183007","2.71159310267908"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
