"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","34","9.8906862745098","0.773208397568291","19","1.59210526315789","0","15","20.4022222222222","1.75260570115479"
"201302","51","6.39533333333333","0.920043225501765","28","0.632738095238095","0","23","13.7295454545455","2.04009584785174"
"201303","85","15.1980158730159","0.679424203258561","36","10.6893518518519","0","49","18.5795138888889","1.17859300565261"
"201304","79","17.9064102564103","0.892642549576405","34","12.2960784313725","0","45","22.2416666666667","1.56708358703413"
"201305","106","30.0065079365079","1.05044175402652","37","10.4481981981982","0","69","40.6485294117647","1.61372211488131"
"201306","210","21.2604761904762","0.598472040827187","68","12.9774509803922","0","142","25.2269953051643","0.885064285730347"
"201307","160","16.1623689727463","0.604078377842591","71","21.2922535211268","0","89","12.0234848484848","1.08598360061589"
"201308","154","12.0113289760349","0.557681398371638","61","12.6677595628415","0","93","11.5760869565217","0.923472423110024"
"201309","154","16.8060606060606","0.440795715943895","68","17.5009803921569","0","86","16.2565891472868","0.789331863434417"
"201310","131","15.0333333333333","0.559791285136632","66","12.8146464646465","0","65","17.3213541666667","1.12819474389075"
"201311","91","12.1470037453184","0.63223983428559","41","11.9955284552846","0","50","12.2763888888889","1.15067649839977"
"201312","66","7.2203125","0.673153519600025","34","5.11470588235294","0","32","9.60666666666667","1.38837913417505"
"201401","96","5.65992907801418","0.48115632756275","65","0.975641025641026","0","31","16.1591954022989","1.49003249825884"
"201402","115","8.66404320987654","0.938918459074492","52","0.938782051282051","0","63","15.8375","1.71389877450106"
"201403","104","14.2540849673203","0.541524761934211","62","9.21424731182796","0","42","22.0658333333333","1.34091845812281"
"201404","115","9.7187134502924","0.894977889206803","52","5.85544871794872","0","63","12.9588709677419","1.63368979775845"
"201405","155","21.6133333333333","0.87160084423529","83","8.86506024096385","0","72","36.3092592592593","1.87636292856208"
"201406","152","26.5777027027027","0.977925076255664","79","22.0394514767932","0","73","31.7736714975845","2.03622755603919"
"201407","162","21.4855072463768","0.631034235019645","75","8.07533333333333","0","87","33.1804263565891","1.17502926520899"
"201408","204","17.2812807881773","1.25156832832133","83","7.02329317269076","0","121","24.3763888888889","2.11008214031033"
"201409","176","25.2192234848485","1.17688866943671","78","14.2987179487179","0","98","33.9110544217687","2.11359597776389"
"201410","162","16.7704968944099","1.32384652662052","67","4.43059701492537","0","95","25.5659574468085","2.25750670855288"
"201411","166","15.8885162601626","0.858727092493524","89","4.98071161048689","0","77","28.8324444444444","1.85128178381721"
"201412","87","5.57876984126984","0.596950603069923","61","2.44863387978142","0","26","13.8804347826087","1.99748855642628"
