"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","48","36.6551851851852","1.33851979365003","21","6.18253968253968","0","27","63.31875","2.37959074426671"
"201302","68","26.9197435897436","1.74138476869421","32","6.971875","0","36","46.2631313131313","3.28928234086685"
"201303","138","28.8340909090909","2.68731721682541","39","9.01282051282051","0","99","37.1462365591398","3.74595733254451"
"201304","143","28.1858695652174","2.40596241351063","42","5.19325396825397","0","101","38.2451388888889","3.40646163497049"
"201305","180","60.0153483992467","1.94191313825459","37","25.9662162162162","0","143","69.0140476190476","2.44436618801277"
"201306","378","39.5421296296296","2.00431758893157","66","33.479797979798","0","312","40.9030612244898","2.42830784812864"
"201307","158","38.7748917748918","1.81934339162551","38","11.7368421052632","0","120","47.632183908046","2.39546879897359"
"201308","182","44.6221280602637","2.21310624965035","45","13.8292592592593","0","137","55.119696969697","2.94003895938952"
"201309","170","46.1566462167689","2.05609576630955","43","5.62790697674419","0","127","60.6794444444444","2.75225417537499"
"201310","217","43.6905913978495","2.34914050684401","58","5.9367816091954","0","159","60.7977864583333","3.2060596854412"
"201311","140","35.0671834625323","2.22429151368409","38","3.28991228070175","0","102","48.3368131868132","3.05294913642914"
"201312","120","14.7681547619048","1.71602717369039","61","3.07595628415301","0","59","28.7529411764706","3.49022476004825"
"201401","115","11.0722789115646","2.0942061538507","61","0.906284153005464","0","54","27.8324324324324","4.45988347579316"
"201402","107","14.658253968254","1.43221389161775","52","8.55737179487179","0","55","20.6440251572327","2.78630702551089"
"201403","169","24.2334343434343","1.99025686929978","59","10.2909604519774","0","110","31.9938679245283","3.05775828101511"
"201404","178","26.4533718689788","2.04965311295536","68","4.70563725490196","0","110","40.537619047619","3.31671140096412"
"201405","302","35.1821256038647","2.15444047027127","96","11.1640625","0","206","47.9917592592593","3.15845156321322"
"201406","284","30.8454212454212","2.30355792136211","88","13.5073863636364","0","196","39.0927027027027","3.33780841666754"
"201407","282","29.9462752525253","2.12753923665439","76","24.7592105263158","0","206","32.0431737588653","2.91245662493466"
"201408","230","27.9859349593496","1.94871927693338","72","3.40856481481481","0","158","41.290977443609","2.83674325123214"
"201409","248","35.6437067773167","2.3564368588335","73","18.9390410958904","0","175","42.9022817460317","3.33940766280405"
"201410","235","31.4241556534508","1.89191354890335","71","8.20610328638498","0","164","41.9913461538462","2.7109736828798"
"201411","148","36.1461805555556","1.36178990673279","66","4.74368686868687","0","82","62.7175213675214","2.45786470971284"
"201412","82","12.8706751054852","1.13613279791679","54","0.609567901234568","0","28","39.3546666666667","3.32724605104202"
