"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201303","449","28.4697544642857","1.81515917544829","116","22.3994252873563","0","333","30.5907128514056","2.44746687620505"
"201304","1430","29.5073165030388","2.00739491160379","283","32.7731448763251","0","1147","28.6987168270633","2.50268066573097"
"201305","2154","32.8398466542751","2.07125252368702","423","35.4571879936809","0","1731","32.2013969171484","2.57739915425872"
"201306","4306","30.3531143212178","2.01000465645973","904","43.6549041297935","0","3402","26.8038764266037","2.54411524124503"
"201307","1423","27.844804128548","2.00865178846367","271","36.1191881918819","0","1152","25.8949275362319","2.48117317272899"
"201308","1185","27.7961256692026","2.0851536849447","223","32.201644245142","0","962","26.7727604166667","2.56851051627804"
"201309","1731","31.6871579961464","1.981671992008","333","39.8062062062062","0","1398","29.7518372703412","2.4537011574863"
"201310","2167","28.8175073268549","2.12267141112572","330","32.6791919191919","0","1837","28.1215182960131","2.50398962869321"
"201311","1011","25.3258160237389","2.1495909633179","164","20.8262195121951","0","847","26.1970484061393","2.56580456188241"
"201312","556","21.2641072516758","1.96741167225024","91","8.14908424908425","0","465","23.8813596491228","2.35243202101319"
"201401","471","19.7520655270655","1.91823541247085","98","6.35867346938775","0","373","23.2995045045045","2.42222219644442"
"201402","525","27.1924300254453","2.05058280288046","124","8.71505376344086","0","401","32.9204166666667","2.6846782331976"
"201403","1179","29.8993764172336","2.17248569208386","229","35.9572052401747","0","950","28.4344948961633","2.69616908522828"
"201404","2036","31.76473727422","2.16642223760442","419","35.8389419252188","0","1617","30.7050900062073","2.72778953355758"
"201405","2402","32.4089652777778","2.12112720898174","495","42.1895622895623","0","1907","29.8675503062117","2.67170820973997"
"201406","2150","30.26811898105","2.07000705255287","434","41.5892857142857","0","1716","27.3981503115265","2.59354030477195"
"201407","1823","27.8119375573921","1.99553880966663","364","38.3167584940312","0","1459","25.1857323232323","2.49339770392204"
"201408","596","27.6917227833895","1.88528002624807","168","19.3613095238095","0","428","30.9769561815336","2.62529648514919"
"201409","1258","31.138148443735","1.94289039878706","272","40.1311887254902","0","986","28.6446653075093","2.4788601639697"
"201410","1768","30.6043482361819","1.98251451374733","350","36.933619047619","0","1418","29.0410138790873","2.47185166453122"
"201411","1030","27.7035087719298","1.93408045794264","224","27.4334821428571","0","806","27.778927680798","2.47159165220958"
"201412","288","23.7137049941928","1.52540247661638","98","8.54948979591837","0","190","31.5766313932981","2.31218901718693"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
