"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201303","248","38.3823924731183","1.2021196146832","70","44.375","0","178","36.0257490636704","1.67486328337885"
"201304","822","37.6753880718954","1.39699938944227","200","41.6335","0","622","36.3902867965368","1.84619533460055"
"201305","1299","36.9350721277692","1.43398164192619","313","42.2324813631523","0","986","35.2448691811077","1.88919082440378"
"201306","2506","38.0795424314977","1.47417281961002","534","54.4527465667915","0","1972","33.6458248816768","1.87336566224275"
"201307","1072","40.4011515717398","1.41759623845073","248","59.6465725806452","0","824","34.6018023491292","1.84425141701357"
"201308","1004","40.14905","1.40029246023263","212","57.0713836477987","0","792","35.5963409475465","1.77511821978985"
"201309","1110","35.4750752105897","1.47512800089223","231","47.4784271284271","0","879","32.3134169517294","1.86278962570008"
"201310","1201","35.7808807134894","1.59808890603945","235","47.3926241134752","0","966","32.9413805064169","1.98685794632855"
"201311","568","31.0330393885949","1.66632853469212","80","22.72625","0","488","32.3976043805613","1.93949714693674"
"201312","338","25.3397131552918","1.45497359428119","48","19.4677083333333","0","290","26.3149942329873","1.69579680988635"
"201401","329","28.110244648318","1.34834552632121","68","22.6990196078431","0","261","29.5309523809524","1.69963861363861"
"201402","433","35.6745958429561","1.82410828004827","93","21.1921146953405","0","340","39.6359803921569","2.323055544885"
"201403","734","31.8693306010929","1.72975290222579","171","35.7626705653021","0","563","30.6825906120024","2.25513078194268"
"201404","1226","34.4107522485691","2.07711404337228","211","34.2119273301738","0","1015","34.4522068511199","2.5089081942605"
"201405","1781","37.1660754504504","1.83942343312848","324","51.54670781893","0","1457","33.9571740128558","2.24846474564298"
"201406","1579","35.8513986013986","1.93969563235448","286","43.2701631701632","0","1293","34.2027842527843","2.3687389044762"
"201407","1552","36.1617678725237","1.93524086477808","280","41.6067857142857","0","1272","34.9593980021031","2.36123728155313"
"201408","1034","34.4966375687035","1.7887089352747","195","40.027264957265","0","839","33.2065988835726","2.20443985586894"
"201409","1416","36.095371024735","1.82264343422157","262","46.9379134860051","0","1154","33.6315842729112","2.23644982916615"
"201410","1374","32.7149756690998","1.70941806678815","260","37.9603846153846","0","1114","31.4863213213213","2.10838458147838"
"201411","729","30.7650160476845","1.59868591070122","124","26.494623655914","0","605","31.64317302377","1.9263504609937"
"201412","270","22.1053086419753","1.25313429495582","82","10.1756097560976","0","188","27.3086879432624","1.79971414701102"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
