"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201302","2","85.1583333333333","0.619180823600338","1","0.316666666666667","0","1","170","1.23836164720068"
"201303","335","30.3105105105105","1.81894694921851","72","35.0027777777778","0","263","29.016091954023","2.31690961212244"
"201304","505","23.2728505291005","1.98585711055393","84","13.6755952380952","0","421","25.1923015873016","2.38208513261219"
"201305","583","29.894578313253","1.84960393665071","114","13.3254385964912","0","469","33.9392933618844","2.29918783596453"
"201306","988","25.9094320486815","1.99772497841767","124","24.8844086021505","0","864","26.0568832173241","2.28443550772761"
"201307","389","24.388285960379","1.87557516261366","58","15.8379310344828","0","331","25.8956433637285","2.2042257953375"
"201308","390","25.7275921165381","1.68497036602495","83","13.5943775100402","0","307","29.0186274509804","2.14051610016199"
"201309","448","27.4780269058296","1.74575368657729","94","24.0777777777778","0","354","28.3738432483475","2.20931539996222"
"201310","549","24.8649572649573","1.99518301245628","86","19.6850775193798","0","463","25.8333695652174","2.36577856120626"
"201311","312","20.4993033226152","1.97760756654331","52","5.82083333333333","0","260","23.446332046332","2.37312907985197"
"201312","273","19.8737745098039","1.71896688694347","61","4.81010928961749","0","212","24.228672985782","2.21357528365834"
"201401","310","16.8391935483871","1.57264812552469","85","1.21960784313726","0","225","22.7399259259259","2.16675963961179"
"201402","287","18.0198606271777","1.78708637371045","64","5.84869791666667","0","223","21.5129297458894","2.29997214912511"
"201403","421","22.5088888888889","1.82231835986433","97","4.72852233676976","0","324","27.8485036119711","2.36788897994717"
"201404","642","24.711796875","2.01584549762197","107","8.8493769470405","0","535","27.8961851156973","2.41901459714637"
"201405","627","26.9834930777423","1.96783606530178","92","10.1347826086957","0","535","29.8862671660424","2.30623030456863"
"201406","579","25.0426215277778","2.01979806652972","104","9.6150641025641","0","475","28.4419138418079","2.46202753793833"
"201407","628","22.1401490947817","2.00185805968677","108","4.51234567901235","0","520","25.815444015444","2.41762857977557"
"201408","416","22.3971485943775","1.62411890971696","81","6.75041152263374","0","335","26.1917165668663","2.01681631773807"
"201409","596","23.8050140056022","1.67722464128485","122","19.1165300546448","0","474","25.0143058491896","2.10891537174213"
"201410","585","22.3105878995434","1.76976330863132","100","9.4985","0","485","24.9577134986226","2.1346629598955"
"201411","401","18.7269166666667","1.59821325555753","100","4.37866666666667","0","301","23.5096666666667","2.12918111454674"
"201412","145","16.330985915493","1.45021396349969","48","0.59375","0","97","24.3670212765957","2.16784561554078"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
