"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201310","220","34.8668202764977","1.02147820673101","116","25.8159482758621","0","104","45.2618811881188","2.16081928346945"
"201311","193","38.6948516579407","1.43867227829285","85","19.1849019607843","0","108","54.3396226415094","2.57096064546777"
"201312","98","25.9746212121212","2.61841494601386","47","23.1712765957447","0","51","29.1882113821138","5.03146401390899"
"201401","133","20.1934108527132","1.60224238331826","81","4.07160493827161","0","52","47.3989583333333","4.09804301887169"
"201402","101","22.4737113402062","1.69373249508832","44","7.48181818181818","0","57","34.9198113207547","3.0011751228758"
"201403","230","33.9125185185185","2.432769611612","100","13.1885","0","130","50.4917333333333","4.30413085131353"
"201404","306","40.2549504950495","1.6656543232639","124","30.0780913978495","0","182","47.3048417132216","2.80049573032282"
"201405","321","38.6767295597484","1.38424172394236","145","30.1144827586207","0","176","45.8531791907514","2.52466814423578"
"201406","229","37.3588495575221","2.15484011365156","93","24.723835125448","0","136","46.1938596491228","3.62837048548682"
"201407","225","31.7600896860987","2.27540941947323","81","18.9744855967078","0","144","39.0532863849765","3.55532721792693"
"201408","225","24.3415915915916","1.68755553128568","89","15.1672284644195","0","136","30.4808270676692","2.79191172455351"
"201409","228","30.6346607669617","1.90338453464174","69","16.1751207729469","0","159","36.9894904458599","2.72938159684476"
"201410","195","39.6241796200345","1.51802634691499","81","21.4633744855967","0","114","52.7583333333333","2.59662401445985"
"201411","147","19.7082191780822","1.89053775133212","65","1.69923076923077","0","82","34.1598765432099","3.38913474933929"
"201412","59","15.0752976190476","1.40296978177749","39","2.26880341880342","0","20","44.4549019607843","4.1387608562436"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
