"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","180","27.2430871212121","1.64608554404225","27","5.48641975308642","0","153","31.1855704697987","1.936571228285"
"201302","374","26.7688561215371","1.53828011974344","56","8.89880952380952","0","318","29.9257097791798","1.80917221630203"
"201303","1001","27.4056168505517","1.52404289519637","183","26.3348816029144","0","818","27.646334971335","1.86499625683565"
"201304","1205","29.0121109224675","1.68132508358819","162","16.484670781893","0","1043","31.0095964566929","1.94247049446191"
"201305","1673","35.4994665861514","1.63585069701022","303","23.987472406181","0","1370","38.0671344165436","1.99764833291832"
"201306","2788","28.3923636363636","1.71211085286485","420","22.0922647527911","0","2368","29.5216266437965","2.01577916291689"
"201307","1347","31.6891020817657","1.59826238979518","216","20.1836419753086","0","1131","33.9219676549865","1.90350083028657"
"201308","1238","38.5957717569787","1.64738738612044","187","28.8354723707665","0","1051","40.3660685418687","1.94050007994016"
"201309","1228","34.9921836228288","1.51361260829705","214","25.2405320813772","0","1014","37.0776271753681","1.83305353351951"
"201310","1480","27.4158735554045","1.53775794958194","218","17.0553516819572","0","1262","29.21842245278","1.80339284103111"
"201311","808","25.4982729920932","1.59144297810308","92","19.9557971014493","0","716","26.2174659144335","1.79593006467498"
"201312","509","20.7962195923734","1.44250027646586","91","9.47179487179487","0","418","23.2734375","1.75653741799312"
"201401","581","20.8182814302191","1.39694872363268","106","7.37562893081761","0","475","23.8371822033898","1.70868885985386"
"201402","558","23.2093656493118","1.59167533570469","89","9.60917602996255","0","469","25.7957264957265","1.89372033544396"
"201403","954","28.5298692117356","1.67886640498124","156","20.5544871794872","0","798","30.1107581533249","2.00706585257156"
"201404","1448","31.9637946943483","1.74495608197267","222","27.0823573573574","0","1226","32.8498773507768","2.06092692226462"
"201405","1695","33.1754437869822","1.72428554212185","282","27.4174349881797","0","1413","34.328681344697","2.06841046984893"
"201406","1542","31.6386443276391","1.72943553704919","239","20.4997210599721","0","1303","33.7136269160821","2.04665356725238"
"201407","1575","29.1358036471586","1.54340107152838","262","17.0520992366412","0","1313","31.5525445292621","1.85137599973892"
"201408","1120","28.6791218637993","1.53703950812822","195","20.5981196581197","0","925","30.390083242852","1.86106405308498"
"201409","1375","29.2839565004888","1.72574456993738","176","18.7160984848485","0","1199","30.8495650953984","1.9790648737814"
"201410","1354","27.6508426270136","1.7813466438604","195","15.5499145299145","0","1159","29.7027391304348","2.08105552699481"
"201411","924","21.2776490066225","1.59048233904736","136","8.31703431372549","0","788","23.5667965367965","1.86498182903523"
"201412","410","22.9742200328407","1.3271310294285","98","5.3593537414966","0","312","28.5789502164502","1.74398628867207"
