"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","96","27.9518315018315","1.26243369680113","22","53.2022727272727","0","74","19.9009661835749","1.63775182287714"
"201302","202","26.9262023217247","1.17983552407446","52","29.9397435897436","0","150","25.8744966442953","1.58884517242027"
"201303","389","31.726116838488","1.26652723242505","115","28.7239130434783","0","274","32.9907814407814","1.7980988810706"
"201304","560","30.9626207729469","1.28270755733801","179","33.0130353817505","0","381","29.9786416443253","1.88534444123172"
"201305","817","33.7135118306351","1.35694392599391","228","43.4383040935673","0","589","29.8574202898551","1.88221254250768"
"201306","1450","31.3622855818266","1.37165723398471","386","40.7518134715026","0","1064","27.9170785804816","1.86926972676487"
"201307","715","35.710752688172","1.3133209881199","171","39.9777777777778","0","544","34.3645141451414","1.72614798990024"
"201308","575","26.791317016317","1.17795174974872","159","24.8730607966457","0","416","27.5298224374496","1.62817850025364"
"201309","567","29.2246003552398","1.37364015144169","143","25.0416083916084","0","424","30.6488095238095","1.83691973081943"
"201310","692","29.0678379697413","1.38270644515445","142","24.6240610328638","0","550","30.2342267406038","1.73969610917614"
"201311","390","21.3703178694158","1.28082405684541","100","17.1485","0","290","22.8362268518519","1.72248752472314"
"201312","242","17.0461964038728","1.14201020548357","76","9.79912280701754","0","166","20.3842424242424","1.66485825136761"
"201401","287","16.5052631578947","1.32689870214229","95","6.4459649122807","0","192","21.5349122807018","1.9834371224731"
"201402","237","20.8147679324895","1.29582506497593","82","16.0619918699187","0","155","23.3291397849462","1.98135832515675"
"201403","457","31.210273466371","1.40590887842211","158","25.9672995780591","0","299","34.037542662116","2.14883062688596"
"201404","693","30.1854799807043","1.3303025103205","206","29.0537216828479","0","487","30.6661855670103","1.89301774055874"
"201405","802","31.3707912457912","1.38731171000847","252","32.6416005291005","0","550","30.7777469135802","2.02295271168507"
"201406","752","29.9432312472259","1.36599821428424","207","32.1975040257649","0","545","29.0854473039216","1.88482689383807"
"201407","778","29.5585047129392","1.41919891469815","202","21.8845709570957","0","576","32.2497106481481","1.91690408964437"
"201408","486","34.2598893499308","1.25921007034913","143","22.0203962703963","0","343","39.4228613569322","1.78418686352676"
"201409","705","30.4591382575758","1.34728170493109","195","29.0446153846154","0","510","31.0010478061559","1.86241882740475"
"201410","658","29.2177879714577","1.55666623859227","165","23.7590909090909","0","493","31.0596796182686","2.07766001012923"
"201411","435","22.0376728110599","1.37446585899068","109","15.6096330275229","0","326","24.1935384615385","1.8340265296348"
"201412","208","13.9535478547855","0.829243778744598","110","4.08439393939394","0","98","25.7536231884058","1.76002761202935"
