"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","236","23.5833333333333","1.00079854328626","38","8.66754385964912","0","198","26.4604906937394","1.19287099098767"
"201302","411","20.7489456609895","0.990834392138129","77","10.7205627705628","0","334","23.060878243513","1.21926028493644"
"201303","932","25.7886494252874","1.01486755987369","170","24.848431372549","0","762","25.9995162708883","1.24128158241769"
"201304","1103","22.2075288403157","1.16734736975586","146","18.5317351598174","0","957","22.7712535014006","1.34543798206972"
"201305","1470","28.458361774744","1.21742402326472","230","23.857423580786","0","1240","29.3108009708738","1.44323654370899"
"201306","2650","25.5497196738022","1.23468660798413","392","24.0632653061224","0","2258","25.8117206235012","1.44903432735073"
"201307","1284","24.6469294821754","1.19690394796808","162","24.8561728395062","0","1122","24.616636878165","1.36971895649823"
"201308","1220","22.4912894375857","1.11540332658251","173","23.6441233140655","0","1047","22.2998880358285","1.29970588197771"
"201309","1204","26.8774444444444","1.2345937306276","159","19.701572327044","0","1045","27.9734710214537","1.42244100638816"
"201310","1358","24.6840830875123","1.20723340526446","164","31.7087398373984","0","1194","23.7176034675615","1.37305105891887"
"201311","926","22.338518922853","1.20018051882488","124","12.2935483870968","0","802","23.9112163299663","1.38574458906713"
"201312","639","18.3558346415489","1.15198576758095","78","8.32692307692308","0","561","19.7552176505665","1.31215491173659"
"201401","656","20.5320020481311","1.02889262322907","139","8.05659472422062","0","517","23.9188802083333","1.30551946003533"
"201402","701","20.591654676259","1.02470459824277","117","9.52065527065527","0","584","22.8326701268743","1.2299964441236"
"201403","879","24.3868761904762","1.17025498507077","153","14.0668845315904","0","726","26.5737996306556","1.41687896952783"
"201404","1127","26.3071343461424","1.24481019762691","155","12.652688172043","0","972","28.5026106500692","1.44331388140487"
"201405","1474","27.4483242753623","1.25998930599455","250","21.9582","0","1224","28.5715084560829","1.51734006293788"
"201406","1299","28.4653400309119","1.27928815122248","216","23.9056327160494","0","1083","29.3789734075448","1.53443703456879"
"201407","1444","27.2597970608817","1.29239849796664","199","24.3861809045226","0","1245","27.7247154471545","1.49897464342476"
"201408","1003","27.6157833333333","1.177585311092","161","27.4530020703934","0","842","27.6470202622169","1.40275304872361"
"201409","1239","25.1016477579687","1.17236011055924","191","19.0212914485166","0","1048","26.2151166506871","1.38602497803712"
"201410","1178","26.2821225071225","1.27417939507628","178","25.7550561797753","0","1000","26.3766969086021","1.50098332739986"
"201411","807","23.0821917808219","1.09226196051256","163","10.6048057259714","0","644","26.2600260416667","1.36871956853049"
"201412","324","16.8528037383178","0.728267847716897","110","7.59893939393939","0","214","21.677093206951","1.10261113392652"
