"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201310","42","18.2117886178862","0.714563999417173","25","4.322","0","17","39.9145833333333","1.76539341032478"
"201311","131","25.5435114503817","1.02530458804744","53","7.8940251572327","0","78","37.5361111111111","1.72198591069506"
"201312","111","18.7686186186186","1.02756922468794","59","6.15141242937853","0","52","33.0842948717949","2.19346507577617"
"201401","95","15.7338596491228","0.746030081260912","56","2.23869047619048","0","39","35.1115384615385","1.81725276204581"
"201402","97","14.7879432624113","0.633516643561598","42","5.12857142857143","0","55","22.5897435897436","1.11729298955409"
"201403","169","19.3083333333333","0.966739748918214","67","7.98407960199005","0","102","26.8204620462046","1.60175507418802"
"201404","66","30.2926767676768","2.13048003973444","14","22.8297619047619","0","52","32.3019230769231","2.70407081966295"
"201411","33","23.510101010101","2.20070994978686","14","13.952380952381","0","19","30.5526315789474","3.82228570226138"
"201412","10","6.04814814814815","0.944257264122726","7","0.333333333333333","0","3","26.05","3.14752421374242"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
