"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","46","18.1025925925926","1.21109037134968","11","2.58030303030303","0","35","23.1245098039216","1.59171877377386"
"201302","77","13.2588744588745","1.25495402217103","35","2.83333333333333","0","42","21.9468253968254","2.30074904064688"
"201303","143","29.4385342789598","1.36627882217515","55","24.0248484848485","0","88","32.9007751937985","2.22020308603461"
"201304","136","29.4148284313725","1.29986326019567","47","21.0475177304965","0","89","33.8335205992509","1.98630790322035"
"201305","215","27.9057902973396","1.09816187738196","71","31.0694835680751","0","144","26.3239436619718","1.63961669192446"
"201306","382","31.4379824561404","0.794397285829573","118","24.4805084745763","0","264","34.5715012722646","1.14946879995037"
"201307","172","29.8109496124031","1.29954284181876","44","22.144696969697","0","128","32.4462239583333","1.74626069369396"
"201308","191","31.3578947368421","1.30441638287302","55","29.2151515151515","0","136","32.2308641975309","1.83193771418197"
"201309","187","25.6425627240143","1.00409815057899","65","15.5871794871795","0","122","31.0442148760331","1.53906847670715"
"201310","162","20.5243099787686","1.24679220366256","43","14.7872093023256","0","119","22.6883040935673","1.6973137562465"
"201311","115","29.2824404761905","1.49510375132799","46","30.9510869565217","0","69","28.1194444444444","2.49183958554664"
"201312","83","21.0582278481013","1.29929406630693","40","9.19583333333333","0","43","33.2247863247863","2.50793970938314"
"201401","114","18.8751461988304","1.09191049435507","66","3.04419191919192","0","48","40.6427083333333","2.59328742409329"
"201402","140","19.9305352798054","1.09798881522614","64","10.9130208333333","0","76","27.836301369863","2.02261097541657"
"201403","149","23.6795045045045","1.04796600856968","62","10.4844086021505","0","87","33.1922480620155","1.79479235950439"
"201404","220","24.6727064220183","1.19011871328736","77","20.7277056277056","0","143","26.8270685579196","1.83095186659594"
"201405","319","30.1093650793651","1.60792924407452","111","11.9406906906907","0","208","39.9952614379085","2.46600686951814"
"201406","281","23.9148681055156","1.33515046214103","89","9.52677902621723","0","192","30.6902116402116","1.95404833261265"
"201407","288","22.5116374269006","1.1915335542159","90","7.79851851851852","0","198","29.3023076923077","1.73313971522312"
"201408","200","17.5193602693603","1.17104014148979","84","6.55238095238095","0","116","25.6002923976608","2.01903472670653"
"201409","228","22.1752192982456","1.14267616275392","62","6.74623655913978","0","166","27.9378514056225","1.56945882595117"
"201410","233","18.336826783115","1.25804012868644","73","8.03812785388128","0","160","23.1560897435897","1.83202093739963"
"201411","168","12.2961077844311","1.17963542647301","78","2.13397435897436","0","90","21.2022471910112","2.20198612941629"
"201412","77","5.65388127853881","0.75540728956763","48","1.52430555555556","0","29","13.5826666666667","2.00573659643819"
