"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","47","15.7113475177305","0.431787414224997","23","12.263768115942","0","24","19.0152777777778","0.84558368619062"
"201302","83","17.3485772357724","0.967009810560634","44","3.24962121212121","0","39","33.6736842105263","2.05799523785981"
"201303","137","32.8910447761194","1.00250405595222","56","27.208630952381","0","81","36.9707264957265","1.69559327982042"
"201304","155","40.3941935483871","1.1015562897731","67","37.5860696517413","0","88","42.532196969697","1.94024119221398"
"201305","211","40.1503987240829","1.61522883188953","64","31.6484375","0","147","43.9029885057471","2.31845771107952"
"201306","384","42.2476439790576","0.992446223889526","138","35.2528985507246","0","246","46.2036885245902","1.54918434948609"
"201307","135","34.7756790123457","1.20071701189772","35","29.3595238095238","0","100","36.6713333333333","1.62096796606193"
"201308","202","37.6756600660066","0.937206250228694","71","44.1931924882629","0","131","34.1432569974555","1.44515772936028"
"201309","187","35.3513513513514","1.01297519305412","75","24.77","0","112","42.5659090909091","1.69130679554572"
"201310","168","34.5362449799197","1.04935566218961","53","21.9440251572327","0","115","40.4423303834808","1.53297174998135"
"201311","106","26.0114379084967","1.47592115216686","32","7.00989583333333","0","74","34.6978571428571","2.11415732607685"
"201312","80","17.75","1.35190818794913","34","0.374509803921569","0","46","30.8781481481481","2.35114467469413"
"201401","100","12.956","0.665930441517059","55","2.59484848484849","0","45","25.6196296296296","1.47984542559347"
"201402","89","15.6077651515152","0.890387264888921","44","1.36439393939394","0","45","29.8511363636364","1.76098814611364"
"201403","118","22.4578347578348","1.12079609033207","54","13.9657407407407","0","64","29.7367724867725","2.06646779154975"
"201404","186","23.9911711711712","1.38451509073099","69","9.26545893719807","0","117","32.7504310344828","2.20102399039286"
"201405","245","32.5597959183673","1.33839764457189","77","14.3911255411255","0","168","40.8871031746032","1.951829898334"
"201406","223","27.526307922272","1.24017625630888","76","9.51864035087719","0","147","36.8363945578231","1.88135581739374"
"201407","268","30.8574282147316","1.29400361543486","87","21.0680076628352","0","181","35.5889814814815","1.91598325379305"
"201408","191","29.4021052631579","1.33894748349101","81","17.3292181069959","0","110","38.3737003058104","2.3248997213344"
"201409","246","34.8314207650273","0.941155180188559","91","23.9501831501832","0","155","41.3032679738562","1.49370435049281"
"201410","243","31.0620331950207","0.926678615224845","95","19.7401754385965","0","148","38.42899543379","1.52150610472728"
"201411","142","15.1989361702128","0.740442769224038","75","2.24133333333333","0","67","29.9234848484848","1.56929661537035"
"201412","96","5.58424908424908","0.705742017864131","60","0.450277777777778","0","36","15.5209677419355","1.88197871430435"
