"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","75","31.7745238095238","1.9157167565877","35","29.9361904761905","0","40","33.6128571428571","3.59196891860195"
"201302","145","29.5407004830918","2.09746675310246","52","13.3564102564103","0","93","39.3265503875969","3.27024386236405"
"201303","276","37.5399267399267","1.89544421618608","95","30.9345614035088","0","181","41.0652621722846","2.89029062799646"
"201304","325","35.3343010752688","2.03128062944413","103","25.528640776699","0","222","40.2134460547504","2.97372164220424"
"201305","443","43.5029721595184","2.11677554780275","144","50.6877314814815","0","299","40.0427536231884","3.13622597885156"
"201306","826","34.5748774509804","2.1746136335571","220","37.4486363636364","0","606","33.5140939597315","2.96407732890786"
"201307","337","40.6959580838323","2.11307001418289","120","45.51125","0","217","37.9957943925234","3.28158799437619"
"201308","355","38.5440037771483","2.15764866261581","118","30.6649717514124","0","237","42.5002836879433","3.2319209925258"
"201309","329","35.4782208588957","2.39872202891772","103","26.0305825242718","0","226","39.8419282511211","3.49194490050412"
"201310","418","35.3597423510467","2.14662622243015","142","25.9620892018779","0","276","40.2658700980392","3.25104985860799"
"201311","249","31.8101659751037","2.06994993753601","88","6.87840909090909","0","161","46.15","3.20135114563023"
"201312","153","24.7980132450331","1.38771938549931","77","9.05064935064935","0","76","41.1837837837838","2.7936982365973"
"201401","219","22.4325652841782","1.32135460483254","107","6.84595015576324","0","112","37.5940909090909","2.58372016480648"
"201402","181","26.8654285714286","1.31076838191133","78","13.525641025641","0","103","37.5922680412371","2.3033890983102"
"201403","243","27.2260196905767","1.7292553182627","88","8.84318181818182","0","155","38.0829977628635","2.71102607959895"
"201404","288","27.5928990610329","1.74564691728322","96","18.1522569444444","0","192","32.4136524822695","2.61847037592483"
"201405","439","31.4009622786759","1.62745681066259","165","22.4751515151515","0","274","36.8963308457711","2.60749467109809"
"201406","434","34.6802540415704","1.77929088637693","153","21.8435729847495","0","281","41.6945833333333","2.74808628002701"
"201407","412","35.2841645885287","1.99622420816573","127","28.5438320209974","0","285","38.4083333333333","2.88576973250624"
"201408","351","33.2409003831418","1.35148417256465","155","28.8387096774194","0","196","36.7763385146805","2.4202599212765"
"201409","347","40.2562801932367","1.41482641860777","109","26.6899082568807","0","238","46.522104519774","2.06279313973486"
"201410","366","26.2941504178273","1.69471479582077","119","11.3952380952381","0","247","33.6815277777778","2.51119682295709"
"201411","237","23.818220338983","1.28133840499727","118","15.7724576271186","0","119","31.8639830508475","2.55190926037271"
"201412","118","19.6447293447293","0.87743618910927","77","1.00606060606061","0","41","55.5241666666667","2.5253041540218"
