"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","15","14.7511111111111","1.02282025447885","11","1.15151515151515","0","4","52.15","3.83557595429569"
"201302","63","26.660582010582","1.5195984283532","12","31.3875","0","51","25.5483660130719","1.87715099973042"
"201303","386","31.147265625","1.44446295517627","75","27.5595555555556","0","311","32.0180690399137","1.79280611156926"
"201304","546","27.1626925446704","1.43708832853865","58","17.5198275862069","0","488","28.3206349206349","1.60788981020923"
"201305","770","36.3604248795445","1.43653584333317","125","34.8012","0","645","36.6668763102725","1.71493426258378"
"201306","1436","32.1569696969697","1.51368471894132","218","34.3923547400612","0","1218","31.754895489549","1.78460694285693"
"201307","634","30.1904533333333","1.23027444381246","88","31.275946969697","0","546","30.0125698324022","1.4285604347566"
"201308","528","28.6157811511701","1.44222773984211","59","40.4819209039548","0","469","27.1198361823362","1.62365937449176"
"201309","615","30.7841775599129","1.302231291481","92","26.6501811594203","0","523","31.5155769230769","1.53130448233426"
"201310","606","32.5523255813954","1.52696872606146","76","42.9800438596491","0","530","31.0456590621039","1.74593027923254"
"201311","309","27.3110749185668","1.74598935712422","46","22.9416666666667","0","263","28.0811621966794","2.05137152605089"
"201312","236","19.7575177304965","1.42575942391521","48","13.3034722222222","0","188","21.4141711229947","1.78978310661696"
"201401","203","17.5239273927393","1.30436997658421","63","2.66534391534392","0","140","24.2583932853717","1.8913364660471"
"201402","250","23.9769489247312","1.36619707038078","56","11.0193452380952","0","194","27.75625","1.76056323502678"
"201403","550","25.5667579075426","1.48615144461411","102","15.2366013071895","0","448","27.9292600896861","1.82451628245036"
"201404","768","29.1313403416557","1.81419150291543","98","17.8670068027211","0","670","30.7963549522373","2.0795508570732"
"201405","840","29.7342158042519","1.70379729091975","144","20.5486111111111","0","696","31.6595827268316","2.05630707524797"
"201406","783","27.1771748492679","1.60445054897628","157","15.8804670912951","0","626","30.0517017828201","2.00684469624349"
"201407","807","30.8528939585974","1.68400188654149","141","19.5560283687943","0","666","33.3110082304527","2.04052480846694"
"201408","570","27.8535380116959","1.54629870061325","132","22.3506313131313","0","438","29.5119482496195","2.01230652819533"
"201409","715","28.7908510638298","1.57927071743651","154","17.2998917748918","0","561","32.002480338778","2.01279601241908"
"201410","719","28.3335195530726","1.61007917529575","145","22.6640229885057","0","574","29.7732340922358","2.01680649309694"
"201411","429","20.207568627451","1.35452974260117","98","12.602380952381","0","331","22.4867991845056","1.75556876004804"
"201412","193","20.8809523809524","0.8863788438411","73","11.3853881278539","0","120","26.8566091954023","1.4255926405111"
