"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"201301","3","93.5333333333333","1.45210555957593",NA,"NaN","NaN","3","93.5333333333333","1.45210555957593"
"201302","53","28.0537735849057","1.19597810798416","16","11.75625","0","37","35.1013513513513","1.71315783035569"
"201303","476","30.1267857142857","1.65997406605277","90","16.7233333333333","0","386","33.2519430051813","2.04701465140186"
"201304","533","29.9601503759399","1.59866468070939","85","20.0776470588235","0","448","31.8393736017897","1.90198275629041"
"201305","813","36.1276878372769","1.56149094077594","151","20.0657777777778","0","662","39.8172537008678","1.91766183512212"
"201306","1106","34.0127808136005","1.6102183675539","172","36.9255813953488","0","934","33.4717422606192","1.90674680354883"
"201307","531","31.7175238095238","1.48189020998504","106","26.0913522012579","0","425","33.1408512330947","1.85149106235777"
"201308","609","32.801595159516","1.30428712140395","128","31.42421875","0","481","33.1704323570432","1.6513739229418"
"201309","686","29.6381335282651","1.39038724713733","140","26.1122619047619","0","546","30.5455269607843","1.74689679768536"
"201310","792","25.8476552598226","1.54582560699779","145","19.2773563218391","0","647","27.3269927536232","1.892262566835"
"201311","382","23.7957559681698","1.42521576693964","76","14.0813596491228","0","306","26.2485603543743","1.77919092474165"
"201312","247","17.1840785907859","1.35169932367192","57","4.37222222222222","0","190","21.0479717813051","1.75720912077349"
"201401","311","17.7685005393743","1.24402118303621","90","6.2637037037037","0","221","22.496499238965","1.75063614445367"
"201402","283","20.5554761904762","1.45852285439086","61","4.36448087431694","0","222","25.065296803653","1.85928814320997"
"201403","435","33.5168970814132","1.49135044565746","90","18.3316666666667","0","345","37.4897771317829","1.88039838800288"
"201404","755","27.7541056369285","1.67218235971425","155","15.4513978494624","0","600","30.9536353467562","2.10416280264044"
"201405","866","31.0046231546232","1.65716804618568","165","16.99","0","701","34.3414381914382","2.0472289985689"
"201406","798","28.7615465655289","1.57195322559177","181","20.1441068139963","0","617","31.3185245901639","2.03309347491447"
"201407","724","27.5078321678322","1.46394870961506","137","9.50097323600973","0","587","31.7758938869665","1.80561987352863"
"201408","262","20.7878033205619","1.25976296356452","58","11.5468390804598","0","204","23.428078817734","1.61793086497012"
"201409","600","24.8985228539576","1.41296549321257","139","17.5932853717026","0","461","27.1107843137255","1.83900064192526"
"201410","451","24.3774553571429","1.48619527777097","96","8.54097222222222","0","355","28.6964962121212","1.88809597260481"
"201411","467","23.2129589632829","1.4720145881126","98","7.37448979591837","0","369","27.4654794520548","1.86295613183898"
"201412","253","13.5106905710491","0.9790793907542","86","4.11240310077519","0","167","18.4091919191919","1.4832759632384"
